"subj_id","block_ix","trial_ix","cue","cue_type","cue_l","cue_q","mask_type","mask_c","mask_m","mask_r","pic","up_pic","response","rt","is_correct","is_error"
"MWP515",2,237,"dog","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"dog","right","right",528.485731455,1,0
"MWP515",2,238,"alligator","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"alligator","right","right",546.350260032,1,0
"MWP515",2,239,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"gorilla","left","left",645.695189014,1,0
"MWP515",2,240,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"penguin","left","left",463.71277608,1,0
"MWP515",2,241,"penguin","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"penguin","left","left",413.886932423,1,0
"MWP515",2,242,"raccoon","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"raccoon","left","left",476.663067704,1,0
"MWP515",2,243,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"table","right","right",843.096081866,1,0
"MWP515",2,244,"dog","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"dog","right","right",444.940164452,1,0
"MWP515",2,245,"penguin","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"penguin","right","left",NA,0,1
"MWP515",2,246,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"lion","right","right",560.238155071,1,0
"MWP515",2,247,"dog","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"dog","left","left",487.535677617,1,0
"MWP515",2,248,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"gorilla","right","right",478.651865851,1,0
"MWP515",2,249,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"dog","right","right",821.267112624,1,0
"MWP515",2,250,"alligator","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"alligator","right","right",647.924645105,1,0
"MWP515",2,251,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"raccoon","left","left",743.73157951,1,0
"MWP515",2,252,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"lion","left","left",495.920204092,1,0
"MWP515",2,253,"tiger","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"penguin","left","left",508.743107086,1,0
"MWP515",2,254,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"pear","left","left",485.948938876,1,0
"MWP515",2,255,"table","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"table","left","left",384.70473676,1,0
"MWP515",2,256,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"dog","right","right",467.556566698,1,0
"MWP515",2,257,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"gorilla","right","right",485.074226977,1,0
"MWP515",2,258,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"alligator","right","right",588.380708126,1,0
"MWP515",2,259,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"tiger","right","right",459.115886595,1,0
"MWP515",2,260,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"pear","left","left",570.210383274,1,0
"MWP515",2,261,"penguin","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"penguin","right","right",489.700637525,1,0
"MWP515",2,262,"penguin","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"dog","right","right",476.579639362,1,0
"MWP515",2,263,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"lion","right","right",667.841826566,1,0
"MWP515",2,264,"pear","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"alligator","right","right",678.634859156,1,0
"MWP515",2,265,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"dog","right","right",413.584986702,1,0
"MWP515",2,266,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"pear","right","right",578.404950676,1,0
"MWP515",2,267,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"gorilla","right","right",515.438856091,1,0
"MWP515",2,268,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"tiger","left","left",562.461835798,1,0
"MWP515",2,269,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"table","left","left",401.460954687,1,0
"MWP515",2,270,"pear","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"pear","right","right",416.628829902,1,0
"MWP515",2,271,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"tiger","left","left",558.585315477,1,0
"MWP515",2,272,"lion","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"lion","left","left",540.877695894,1,0
"MWP515",2,273,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"raccoon","right","right",819.160231622,1,0
"MWP515",2,274,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"rabbit","left","left",529.8443262,1,0
"MWP515",2,275,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"raccoon","left","left",584.637352265,1,0
"MWP515",2,276,"lion","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"lion","right","right",526.276169345,1,0
"MWP515",2,277,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"alligator","right","right",508.584914496,1,0
"MWP515",2,278,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"rabbit","right","right",501.139916945,1,0
"MWP515",2,279,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"table","left","left",412.627167767,1,0
"MWP515",2,280,"penguin","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"penguin","left","left",448.199316161,1,0
"MWP515",2,281,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"rabbit","left","left",454.549159156,1,0
"MWP515",2,282,"alligator","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"alligator","left","left",521.097528981,1,0
"MWP515",2,283,"tiger","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"raccoon","right","right",416.731831618,1,0
"MWP515",2,284,"table","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"table","right","right",422.402056167,1,0
"MWP515",2,285,"dog","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"dog","left","left",530.901938211,1,0
"MWP515",2,286,"raccoon","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"raccoon","right","right",478.756471537,1,0
"MWP515",2,287,"lion","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"gorilla","right","right",584.834050154,1,0
"MWP515",2,288,"dog","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"dog","left","left",419.535658322,1,0
"MWP515",2,289,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tiger","left","left",467.329064617,1,0
"MWP515",2,290,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"dog","right","right",537.000534125,1,0
"MWP515",2,291,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"rabbit","left","left",463.725611102,1,0
"MWP515",2,292,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tiger","left","left",486.994999228,1,0
"MWP515",2,293,"gorilla","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"gorilla","right","right",405.427641468,1,0
"MWP515",2,294,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"table","right","right",449.383353814,1,0
"MWP515",2,295,"pear","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"pear","left","left",553.687443025,1,0
"MWP515",2,296,"dog","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"rabbit","left","left",437.150544254,1,0
"MWP515",2,297,"pear","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"pear","right","right",519.895201549,1,0
"MWP515",2,298,"raccoon","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"raccoon","right","right",463.569344021,1,0
"MWP515",2,299,"rabbit","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"rabbit","left","left",424.112653593,1,0
"MWP515",2,300,"rabbit","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"alligator","left","left",449.289336801,1,0
"MWP515",2,301,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"pear","right","right",479.013494682,1,0
"MWP515",2,302,"rabbit","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"rabbit","right","right",823.143603979,1,0
"MWP515",2,303,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"raccoon","right","right",422.432539519,1,0
"MWP515",2,304,"gorilla","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"gorilla","left","left",488.420978189,1,0
"MWP515",2,305,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"raccoon","right","right",462.7677924,1,0
"MWP515",2,306,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"alligator","left","left",742.554280441,1,0
"MWP515",2,307,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"raccoon","right","right",529.798761709,1,0
"MWP515",2,308,"tiger","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tiger","left","left",524.182765279,1,0
"MWP515",2,309,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"lion","right","right",507.748387288,1,0
"MWP515",2,310,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"pear","left","left",513.880675426,1,0
"MWP515",2,311,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"rabbit","right","right",727.102749748,1,0
"MWP515",2,312,"rabbit","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"lion","right","right",580.000994727,1,0
"MWP515",2,313,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"penguin","left","left",426.967820851,1,0
"MWP515",2,314,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"alligator","right","right",506.703289459,1,0
"MWP515",2,315,"tiger","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tiger","left","left",401.884512976,1,0
"MWP515",2,316,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"table","left","left",429.957114859,1,0
"MWP515",2,317,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"penguin","left","left",429.12187078,1,0
"MWP515",2,318,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"pear","right","right",508.971571689,1,0
"MWP515",2,319,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"penguin","right","right",467.60437754,1,0
"MWP516",0,0,"pineapple","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"raccoon","right","right",699.373347568,1,0
"MWP516",0,1,"pig","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"saltshaker","left","left",557.216160581,1,0
"MWP516",0,2,"raccoon","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"raccoon","right","right",555.488893064,1,0
"MWP516",0,3,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"saltshaker","left","left",545.751104713,1,0
"MWP516",0,4,"tomato","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tomato","left","left",645.877104369,1,0
"MWP516",0,5,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"snowman","right","right",594.314579386,1,0
"MWP516",0,6,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"strawberry","left","left",480.987131596,1,0
"MWP516",0,7,"saltshaker","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"saltshaker","left","left",441.474796622,1,0
"MWP516",0,8,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"pig","left","left",534.506947501,1,0
"MWP516",0,9,"strawberry","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"strawberry","right","right",603.56380546,1,0
"MWP516",0,10,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"elephant","right","left",NA,0,1
"MWP516",0,11,"raccoon","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"raccoon","right","right",558.702378417,1,0
"MWP516",0,12,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"snowman","left","left",869.172516163,1,0
"MWP516",0,13,"elephant","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"elephant","left","left",747.782839579,1,0
"MWP516",0,14,"raccoon","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tiger","right","right",633.568375488,1,0
"MWP516",0,15,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"elephant","left","left",665.02038273,1,0
"MWP516",0,16,"pig","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tomato","left","left",630.67274075,1,0
"MWP516",0,17,"raccoon","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"bottle","right","right",660.100921406,1,0
"MWP516",0,18,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"elephant","right","right",720.862485468,1,0
"MWP516",0,19,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"tomato","right","right",577.730455087,1,0
"MWP516",0,20,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"elephant","right","right",799.505430507,1,0
"MWP516",0,21,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"snowman","left","left",757.870415808,1,0
"MWP516",0,22,"strawberry","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"strawberry","right","right",558.298601652,1,0
"MWP516",0,23,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"bottle","left","left",475.186357042,1,0
"MWP516",0,24,"raccoon","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"raccoon","left","left",737.45877645,1,0
"MWP516",0,25,"pig","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"pig","left","left",522.951022838,1,0
"MWP516",0,26,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"raccoon","right","right",544.823026401,1,0
"MWP516",0,27,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"strawberry","right","right",764.885182143,1,0
"MWP516",0,28,"tiger","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tiger","right","right",643.151420867,1,0
"MWP516",0,29,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"raccoon","left","left",665.392602561,1,0
"MWP516",0,30,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"strawberry","left","left",646.848525968,1,0
"MWP516",0,31,"tiger","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"tiger","right","right",529.915222083,1,0
"MWP516",0,32,"elephant","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"elephant","right","right",479.23553118,1,0
"MWP516",0,33,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"pineapple","left","left",702.292935108,1,0
"MWP516",0,34,"tiger","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"snowman","left","left",624.489100766,1,0
"MWP516",0,35,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"elephant","right","right",518.660419155,1,0
"MWP516",0,36,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"saltshaker","right","right",644.712158828,1,0
"MWP516",0,37,"bottle","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"bottle","left","left",742.571761599,1,0
"MWP516",0,38,"raccoon","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"raccoon","left","left",507.397631998,1,0
"MWP516",0,39,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"pig","right","right",594.477306819,1,0
"MWP516",0,40,"tomato","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"pineapple","left","left",552.193663782,1,0
"MWP516",0,41,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tomato","right","right",591.033037403,1,0
"MWP516",0,42,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"pig","left","left",723.700709408,1,0
"MWP516",0,43,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"saltshaker","right","right",656.307244557,1,0
"MWP516",0,44,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"tomato","right","right",607.478387305,1,0
"MWP516",0,45,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tiger","left","left",541.565817548,1,0
"MWP516",0,46,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"saltshaker","right","right",516.408850206,1,0
"MWP516",0,47,"bottle","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"elephant","right","right",584.05781223,1,0
"MWP516",0,48,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tomato","left","right",NA,0,1
"MWP516",0,49,"snowman","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"raccoon","right","right",707.829467836,1,0
"MWP516",0,50,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"snowman","right","right",664.728385978,1,0
"MWP516",0,51,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"bottle","right","right",609.532250091,1,0
"MWP516",0,52,"tomato","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tomato","left","left",534.385282197,1,0
"MWP516",0,53,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"raccoon","left","left",731.043972075,1,0
"MWP516",0,54,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"pig","right","right",577.359375893,1,0
"MWP516",0,55,"tiger","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"tiger","left","left",581.995585002,1,0
"MWP516",0,56,"tomato","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tomato","left","left",617.692951695,1,0
"MWP516",0,57,"saltshaker","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"saltshaker","right","right",489.069511183,1,0
"MWP516",0,58,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"bottle","left","left",750.403966871,1,0
"MWP516",0,59,"elephant","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"elephant","left","left",671.977738268,1,0
"MWP516",0,60,"pineapple","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"pineapple","left","left",746.559342602,1,0
"MWP516",0,61,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"snowman","right","right",407.439682516,1,0
"MWP516",0,62,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"pineapple","left","left",557.217681315,1,0
"MWP516",0,63,"snowman","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"snowman","right","right",509.676195332,1,0
"MWP516",0,64,"tomato","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"pineapple","right","right",860.19665678,1,0
"MWP516",0,65,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tiger","right","right",512.780942256,1,0
"MWP516",0,66,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"pineapple","left","left",797.986514983,1,0
"MWP516",0,67,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"tomato","right","left",NA,0,1
"MWP516",0,68,"bottle","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"bottle","left","left",551.753007225,1,0
"MWP516",0,69,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"strawberry","right","right",606.000153697,1,0
"MWP516",0,70,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tiger","left","left",660.05605727,1,0
"MWP516",0,71,"snowman","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"snowman","right","right",599.842747557,1,0
"MWP516",0,72,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"bottle","left","left",612.309261109,1,0
"MWP516",0,73,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"saltshaker","left","left",617.862142506,1,0
"MWP516",0,74,"elephant","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"strawberry","left","right",NA,0,1
"MWP516",0,75,"saltshaker","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"pig","right","right",789.406067925,1,0
"MWP516",0,76,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"saltshaker","right","right",620.073029539,1,0
"MWP516",0,77,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"raccoon","left","left",555.213625194,1,0
"MWP516",0,78,"pineapple","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"pineapple","left","right",NA,0,1
"MWP516",0,79,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"pig","left","left",478.627584642,1,0
"MWP516",0,80,"saltshaker","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"saltshaker","right","right",523.408788606,1,0
"MWP516",0,81,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"bottle","left","left",585.024671396,1,0
"MWP516",0,82,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"tiger","right","right",575.488011003,1,0
"MWP516",0,83,"bottle","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"tiger","left","left",516.735825804,1,0
"MWP516",0,84,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"strawberry","right","right",715.179954423,1,0
"MWP516",0,85,"bottle","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"bottle","left","left",774.843869149,1,0
"MWP516",0,86,"pig","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"pig","left","left",591.342143482,1,0
"MWP516",0,87,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tomato","right","right",662.233866635,1,0
"MWP516",0,88,"pig","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"pig","right","right",441.301043378,1,0
"MWP516",0,89,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"pineapple","left","right",NA,0,1
"MWP516",0,90,"strawberry","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"strawberry","left","left",751.387555036,1,0
"MWP516",0,91,"snowman","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"snowman","right","right",742.719660979,1,0
"MWP516",0,92,"pig","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"pig","right","right",994.74976107,1,0
"MWP516",0,93,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"tiger","right","right",535.609919578,1,0
"MWP516",0,94,"strawberry","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"strawberry","left","left",699.72617703,1,0
"MWP516",0,95,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"elephant","right","right",681.339504779,1,0
"MWP516",0,96,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"strawberry","left","left",750.304733636,1,0
"MWP516",0,97,"tomato","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"tomato","left","left",652.864115778,1,0
"MWP516",0,98,"tomato","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"bottle","right","right",609.321236843,1,0
"MWP516",0,99,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"raccoon","left","left",702.048083651,1,0
"MWP516",0,100,"saltshaker","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"saltshaker","left","left",608.89198631,1,0
"MWP516",0,101,"pineapple","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"pineapple","right","right",915.917094215,1,0
"MWP516",0,102,"tiger","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tiger","right","right",429.00980392,1,0
"MWP516",0,103,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"pineapple","right","right",522.890950553,1,0
"MWP516",0,104,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"bottle","left","left",577.351771761,1,0
"MWP516",0,105,"snowman","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"snowman","left","left",585.445937701,1,0
"MWP516",0,106,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"pig","right","right",614.889326389,1,0
"MWP516",1,107,"bottle","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"bottle","left","left",571.220979909,1,0
"MWP516",1,108,"strawberry","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"strawberry","right","right",690.461742692,1,0
"MWP516",1,109,"elephant","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"elephant","right","right",614.334988757,1,0
"MWP516",1,110,"raccoon","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"raccoon","right","right",425.837760791,1,0
"MWP516",1,111,"tomato","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"saltshaker","right","right",749.197959318,1,0
"MWP516",1,112,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"pig","left","right",NA,0,1
"MWP516",1,113,"elephant","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"elephant","right","right",527.037837077,1,0
"MWP516",1,114,"pig","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"pig","left","left",684.113094001,1,0
"MWP516",1,115,"tiger","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tiger","right","right",441.393813118,1,0
"MWP516",1,116,"raccoon","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"raccoon","right","right",607.498157886,1,0
"MWP516",1,117,"bottle","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"strawberry","left","left",732.700521592,1,0
"MWP516",1,118,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"saltshaker","left","left",658.840544755,1,0
